age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
38,8,2,4,1,1,1,1,4,2,2,0,0,2,-1.8,93.075,-47.1,1.384,5099.1,0
61,10,2,7,1,1,1,1,4,2,2,0,0,2,-1.8,93.075,-47.1,1.384,5099.1,0
23,5,3,7,1,2,1,1,4,2,2,0,0,2,-1.8,93.075,-47.1,1.384,5099.1,0
31,1,3,7,1,2,1,1,4,2,2,0,0,2,-1.8,93.075,-47.1,1.384,5099.1,0
51,2,2,2,1,2,1,1,4,3,2,0,0,2,-1.8,93.075,-47.1,1.372,5099.1,0
33,1,3,4,1,2,1,1,4,3,3,0,0,2,-1.8,93.075,-47.1,1.372,5099.1,1
47,8,2,4,1,2,1,1,4,3,2,0,0,2,-1.8,93.075,-47.1,1.372,5099.1,1
33,1,3,4,1,2,1,1,4,3,2,0,1,1,-1.8,93.075,-47.1,1.372,5099.1,1
30,10,3,7,1,1,1,1,4,3,5,0,0,2,-1.8,93.075,-47.1,1.372,5099.1,0
53,1,3,4,1,2,2,1,4,3,3,0,0,2,-1.8,93.075,-47.1,1.372,5099.1,0
69,6,2,4,1,2,1,1,4,3,4,0,1,1,-1.8,93.075,-47.1,1.372,5099.1,0
55,8,1,6,1,2,1,1,4,3,23,0,0,2,-1.8,93.075,-47.1,1.372,5099.1,0
30,10,3,7,1,2,1,1,4,3,8,0,0,2,-1.8,93.075,-47.1,1.372,5099.1,0
52,5,1,6,1,2,1,1,4,3,7,0,0,2,-1.8,93.075,-47.1,1.372,5099.1,0
24,10,3,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
31,5,3,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
24,10,3,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
33,1,2,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
35,1,3,7,1,2,2,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
27,1,3,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
79,6,2,3,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
60,1,2,6,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
60,6,2,4,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
58,6,2,1,1,2,1,1,4,4,1,2,1,3,-1.8,93.075,-47.1,1.365,5099.1,0
39,10,2,6,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
60,6,1,6,1,2,1,1,4,4,1,5,2,1,-1.8,93.075,-47.1,1.365,5099.1,1
31,10,3,7,1,2,1,1,4,4,1,5,1,3,-1.8,93.075,-47.1,1.365,5099.1,1
39,10,2,6,1,2,1,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,1
28,1,3,4,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
18,9,3,1,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
26,1,3,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
44,1,2,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
55,1,2,0,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
30,1,3,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
31,1,3,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
30,1,3,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
53,1,3,7,1,1,1,1,4,4,1,2,1,3,-1.8,93.075,-47.1,1.365,5099.1,1
46,1,2,4,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
46,5,2,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
39,8,2,4,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
35,8,2,4,1,2,1,1,4,4,1,5,1,3,-1.8,93.075,-47.1,1.365,5099.1,1
31,1,3,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
46,1,2,4,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
21,1,3,4,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
60,1,2,4,1,0,0,1,4,4,1,2,1,3,-1.8,93.075,-47.1,1.365,5099.1,1
40,1,2,7,1,1,2,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
51,8,2,2,1,1,1,1,4,4,1,2,1,3,-1.8,93.075,-47.1,1.365,5099.1,1
45,5,2,7,0,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
60,1,2,4,1,1,1,1,4,4,1,2,1,3,-1.8,93.075,-47.1,1.365,5099.1,1
48,3,2,7,1,2,1,1,4,4,1,2,1,3,-1.8,93.075,-47.1,1.365,5099.1,0
57,6,2,7,1,2,2,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
54,5,2,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
54,5,2,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
40,1,2,4,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
48,3,2,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
49,5,2,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
40,1,2,4,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
33,8,2,4,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
77,6,1,1,1,1,1,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
34,10,3,6,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
53,5,1,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
48,3,2,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
53,5,1,7,1,2,1,1,4,4,1,2,1,3,-1.8,93.075,-47.1,1.365,5099.1,1
24,9,3,6,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
46,1,2,4,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
43,1,2,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
40,2,2,3,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
41,5,2,2,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
31,1,3,4,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
29,1,3,4,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
40,10,1,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
31,1,3,4,1,1,1,1,4,4,1,5,1,3,-1.8,93.075,-47.1,1.365,5099.1,1
40,1,2,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
39,10,2,3,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
31,1,3,4,1,1,1,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
45,1,3,4,1,2,1,1,4,4,1,2,1,3,-1.8,93.075,-47.1,1.365,5099.1,1
41,10,1,6,1,0,0,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
30,5,2,7,1,2,1,1,4,4,1,2,1,3,-1.8,93.075,-47.1,1.365,5099.1,1
38,10,2,6,1,2,1,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
46,10,2,0,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
30,1,3,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
48,3,2,7,1,1,1,1,4,4,2,2,1,3,-1.8,93.075,-47.1,1.365,5099.1,1
31,7,3,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
54,4,2,4,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
34,1,2,7,1,2,2,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
30,1,3,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
53,10,2,7,1,1,2,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
41,1,3,7,1,0,0,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
54,4,2,4,1,2,2,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
38,1,2,4,1,2,2,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
54,4,2,4,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
40,7,2,7,1,1,1,1,4,4,10,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
30,9,3,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
28,11,3,1,1,2,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
36,10,3,6,1,2,1,1,4,4,1,2,2,3,-1.8,93.075,-47.1,1.365,5099.1,1
32,1,2,7,1,2,1,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
37,7,3,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
33,8,2,4,1,2,1,1,4,4,2,0,2,1,-1.8,93.075,-47.1,1.365,5099.1,1
23,1,3,4,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
32,1,2,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
35,5,2,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
83,6,2,1,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
59,6,2,1,1,2,1,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,1
34,1,2,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
30,3,3,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
35,5,2,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
38,7,2,6,1,2,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
27,2,3,7,1,2,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
35,5,2,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
35,5,2,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
44,10,2,7,1,2,2,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
20,9,3,4,1,2,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
81,6,2,6,1,2,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
49,1,3,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
71,7,2,7,1,2,1,1,4,4,2,5,1,3,-1.8,93.075,-47.1,1.365,5099.1,0
35,1,3,7,1,2,2,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
31,10,2,6,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
35,10,2,6,1,1,1,1,4,4,2,5,1,3,-1.8,93.075,-47.1,1.365,5099.1,1
51,10,2,6,1,2,2,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
51,10,2,6,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
46,10,2,6,1,2,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
51,10,2,6,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
51,10,2,6,1,2,2,1,4,4,1,2,2,3,-1.8,93.075,-47.1,1.365,5099.1,1
39,8,2,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
55,1,2,0,1,2,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
51,10,2,6,1,2,1,1,4,4,1,0,1,3,-1.8,93.075,-47.1,1.365,5099.1,1
27,1,3,7,1,2,1,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
49,1,2,4,1,2,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
81,6,2,6,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
60,6,1,6,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
36,10,2,6,1,2,2,1,4,4,2,2,2,3,-1.8,93.075,-47.1,1.365,5099.1,1
44,2,2,3,1,2,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
47,1,2,7,1,2,1,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
33,8,2,4,1,2,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
39,10,2,6,1,1,1,1,4,4,1,2,1,3,-1.8,93.075,-47.1,1.365,5099.1,1
34,10,2,6,1,2,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
25,10,3,6,1,2,2,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
40,8,2,4,1,2,1,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
30,1,2,7,1,0,0,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
42,8,2,4,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
48,10,1,4,1,2,1,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,1
24,1,3,7,1,2,1,1,4,4,3,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
56,3,2,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
48,10,1,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
56,3,2,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
56,3,2,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
56,3,2,7,1,1,1,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
29,1,3,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
56,3,2,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
56,3,2,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
56,3,2,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
56,3,2,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
56,3,2,7,1,1,1,1,4,4,1,2,1,3,-1.8,93.075,-47.1,1.365,5099.1,0
45,5,2,7,0,2,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
53,1,3,7,1,1,2,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
30,1,2,7,1,2,1,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,1
37,7,3,7,1,2,1,1,4,4,2,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
30,1,2,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
27,1,3,4,1,2,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
25,7,3,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
51,10,2,7,1,2,1,1,4,4,2,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,1
28,2,3,3,1,2,1,1,4,4,1,2,1,3,-1.8,93.075,-47.1,1.365,5099.1,1
29,1,3,6,1,2,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
49,5,2,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
39,10,2,6,1,2,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
54,5,2,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
49,11,2,7,1,1,1,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
20,9,3,1,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
43,10,3,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
24,9,3,4,1,1,2,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
56,3,2,7,1,1,1,1,4,4,1,2,1,3,-1.8,93.075,-47.1,1.365,5099.1,1
25,11,3,7,1,2,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
46,8,2,4,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
46,8,2,4,1,2,2,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
42,10,2,6,1,1,1,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
60,1,2,4,1,2,2,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
47,2,3,2,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
48,10,1,7,1,2,2,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
37,1,3,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
47,2,2,4,1,1,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
36,2,2,3,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
69,6,2,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
63,6,2,4,1,1,1,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
28,1,3,7,1,2,2,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
46,1,2,2,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
28,1,3,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
28,1,3,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
28,1,3,7,1,2,2,1,4,4,1,2,1,3,-1.8,93.075,-47.1,1.365,5099.1,0
48,10,2,6,1,2,2,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,1
49,1,1,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
30,10,2,7,1,2,2,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
21,1,3,4,1,1,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
31,1,3,7,1,2,2,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
37,7,3,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
37,1,2,4,1,2,1,1,4,4,1,2,1,3,-1.8,93.075,-47.1,1.365,5099.1,0
24,9,3,4,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
37,1,2,4,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
28,1,3,7,1,1,2,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
48,11,3,3,1,2,1,1,4,4,1,2,1,3,-1.8,93.075,-47.1,1.365,5099.1,1
58,6,1,6,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
48,11,3,3,1,2,1,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
36,1,2,7,1,2,1,1,4,4,1,0,1,3,-1.8,93.075,-47.1,1.365,5099.1,1
39,5,2,6,1,1,1,1,4,4,3,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
51,10,1,4,1,1,2,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
34,1,3,6,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
29,10,3,6,1,1,1,1,4,4,2,2,1,3,-1.8,93.075,-47.1,1.365,5099.1,0
33,2,3,1,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
35,1,1,4,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
30,3,3,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
27,9,3,0,0,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
60,1,2,6,1,2,1,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,1
24,9,3,4,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
30,1,3,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
33,2,3,1,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
48,3,2,7,1,1,1,1,4,4,1,0,2,1,-1.8,93.075,-47.1,1.365,5099.1,0
57,6,2,7,1,1,1,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
55,1,1,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
22,9,3,4,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
54,5,2,7,1,1,1,1,4,4,1,2,1,3,-1.8,93.075,-47.1,1.365,5099.1,0
40,10,2,6,1,2,1,1,4,4,2,2,1,3,-1.8,93.075,-47.1,1.365,5099.1,1
31,1,3,4,1,2,2,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
73,6,2,7,1,2,1,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
71,6,1,1,1,1,2,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
28,1,2,7,1,1,1,1,4,4,1,2,2,3,-1.8,93.075,-47.1,1.365,5099.1,1
41,10,1,6,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
43,1,2,7,1,2,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
35,5,2,7,1,2,2,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
58,6,1,7,1,1,1,1,4,4,1,2,1,3,-1.8,93.075,-47.1,1.365,5099.1,0
32,7,3,7,1,2,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
20,9,3,4,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
38,1,3,7,1,2,2,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
47,1,2,7,1,2,2,1,4,4,1,2,1,3,-1.8,93.075,-47.1,1.365,5099.1,0
40,7,3,7,0,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
34,1,3,6,1,1,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
28,9,3,4,1,1,1,1,4,4,3,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
41,1,3,4,1,0,0,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
18,9,3,1,1,2,2,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
41,10,1,6,1,2,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
25,1,3,7,1,1,2,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
23,9,3,4,1,2,1,1,4,4,3,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
47,0,2,0,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
44,10,3,6,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
56,3,2,7,1,1,2,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
33,2,3,1,1,2,2,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
24,10,3,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
28,1,2,7,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
36,1,2,7,1,2,1,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,1
58,6,2,1,1,1,1,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,1
49,10,2,6,1,1,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
41,10,1,6,1,1,1,1,4,4,2,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,1
51,4,2,0,1,2,2,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
28,9,3,4,1,2,1,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
45,5,2,7,0,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
49,10,3,7,1,2,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
49,5,2,7,1,1,2,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,0
49,5,2,7,1,2,1,1,4,4,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,1
29,5,3,4,1,2,1,1,4,4,2,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
59,1,2,4,1,2,1,1,4,4,3,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
33,1,2,4,1,1,1,1,4,4,2,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
48,3,2,7,1,1,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1
40,8,2,3,1,2,1,1,4,4,2,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
28,1,2,7,1,1,1,1,4,4,2,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
